fleet_id,month,miles_driven,autonomous_miles,manual_miles,autonomous_hours,manual_override_count,disengagement_count,near_miss_events,emergency_braking_events,sensor_failure_events,weather_risk_score,congestion_score,route_complexity_score,pedestrian_density_score,construction_zone_exposure,ai_confidence_avg,claim_count,incurred_loss,earned_premium,written_premium,client_name,client_type,fleet_size,operating_region,primary_state,urban_density_score,account_tenure_months,autonomy_level,vehicle_type,annual_mileage_estimate,average_trip_volume_monthly,safety_program_score,maintenance_score,client_growth_rate,account_manager,claim_frequency,claim_severity,loss_ratio,autonomous_mile_pct,manual_override_rate,disengagement_rate,near_miss_rate,emergency_braking_rate,sensor_failure_rate,software_stability_score,environmental_risk_score,operational_complexity_score,portfolio_risk_score,underwriting_risk_tier
FLT-0001,2025-03-01,74310.27,29051.96,45258.32,1252.67,39,14,41,60,3,50.607272727272736,75.06363636363636,80.36272727272727,72.53318181818182,0.1343181818181818,0.8573636363636363,2.0,39141.21,61350.52,134622.68,Synthetic Mobility Client 001,logistics,17,South,CO,73.82,19,3,sedan,923491,10846,85.34,88.52,0.088,Manager 10,0.026914180233768493,19570.605,7.655917504855704,0.3909548437921165,1.3424223357047167,0.4818951974324624,0.5517406947922542,0.8074254070130549,0.10326325659267051,97.93473486814659,56.62652272727273,40.18137194573977,83.0815491599417,Critical
FLT-0001,2025-04-01,66867.49,27522.56,39344.95,1064.26,33,12,47,44,8,44.97409090909091,75.43363636363637,80.875,72.48727272727272,0.11154545454545456,0.8637272727272727,2.0,48922.93,61350.52,134622.68,Synthetic Mobility Client 001,logistics,17,South,CO,73.82,19,3,sedan,923491,10846,85.34,88.52,0.088,Manager 10,0.029909900909993778,24461.465,9.569196153512635,0.4115985211946792,1.1990163705701793,0.4360059529346107,0.7028826713848538,0.6580178200198631,0.2906706352897405,96.94795832945772,54.394340909090914,40.23475013208728,83.00794382403924,Critical
FLT-0001,2025-05-01,67454.71,26865.309999999998,40589.4,1159.74,27,11,36,43,2,44.00318181818182,71.00181818181818,79.54954545454545,74.29272727272728,0.12640909090909092,0.8644545454545455,1.0,5907.91,61350.52,134622.68,Synthetic Mobility Client 001,logistics,17,South,CO,73.82,19,3,sedan,923491,10846,85.34,88.52,0.088,Manager 10,0.014824761680837408,5907.91,1.1555716235168014,0.398271818231818,1.0050135285987767,0.4094499560957979,0.5336914205101467,0.6374647522760085,0.07444544656287236,98.32497745233538,53.620886363636366,38.950258980654574,51.14448913696104,Medium
FLT-0001,2025-06-01,69590.01,28117.760000000002,41472.21,1211.64,29,17,37,42,6,42.52272727272727,70.90181818181817,78.52863636363635,73.37136363636364,0.14,0.8760454545454546,0.0,0.0,61350.52,134622.68,Synthetic Mobility Client 001,logistics,17,South,CO,73.82,19,3,sedan,923491,10846,85.34,88.52,0.088,Manager 10,0.0,0.0,0.0,0.4040487995331514,1.0313766103701005,0.6046000819410934,0.5316855106070542,0.6035349039323318,0.21338826421450355,96.9058701688897,53.05125,38.55435050229007,23.73003762557252,Low
FLT-0001,2025-07-01,69253.15,28009.0,41244.12,1179.97,31,14,32,48,7,48.61181818181819,70.88454545454546,76.77499999999999,74.13636363636364,0.13827272727272727,0.8776818181818182,1.0,33134.15,61350.52,134622.68,Synthetic Mobility Client 001,logistics,17,South,CO,73.82,19,3,sedan,923491,10846,85.34,88.52,0.088,Manager 10,0.014439776385622894,33134.15,6.480952402685422,0.4044436967849116,1.106787104145096,0.49983933735584996,0.4620728443399326,0.6931092665098989,0.24991966867792498,97.00096397586489,55.34345454545454,37.87020517357065,80.7502153687583,Critical
FLT-0001,2025-08-01,67433.09,27243.260000000002,40189.82,1181.8,30,20,44,45,7,41.836363636363636,74.71227272727273,78.16954545454546,74.2540909090909,0.10677272727272728,0.8771363636363637,1.0,76054.42,61350.52,134622.68,Synthetic Mobility Client 001,logistics,17,South,CO,73.82,19,3,sedan,923491,10846,85.34,88.52,0.088,Manager 10,0.014829514708580018,76054.42,14.876044082429946,0.40400432487966964,1.101189798871354,0.7341265325809025,0.6524986471775208,0.6673281618861008,0.2569442864033159,96.2559546838374,53.48590909090909,38.71226832833686,80.63599066529562,Critical
FLT-0001,2025-09-01,69324.67,26981.27,42343.38,1069.21,40,22,39,55,6,48.690000000000005,72.9159090909091,76.69681818181817,76.13772727272728,0.13436363636363635,0.8703181818181818,0.0,0.0,61350.52,134622.68,Synthetic Mobility Client 001,logistics,17,South,CO,73.82,19,3,sedan,923491,10846,85.34,88.52,0.088,Manager 10,0.0,0.0,0.0,0.3892015641762161,1.482509904092728,0.8153804472510005,0.5625702942401313,0.79336836367198,0.2223764856139092,96.21959974456354,56.32036363636364,38.89492729513816,24.469004551057267,Low
FLT-0001,2025-10-01,71505.85,30322.13,41183.71,1297.74,29,23,35,34,8,45.40045454545455,70.54363636363637,78.68363636363637,74.33909090909091,0.12495454545454546,0.8766818181818181,4.0,116081.51999999999,61350.52,134622.68,Synthetic Mobility Client 001,logistics,17,South,CO,73.82,19,3,sedan,923491,10846,85.34,88.52,0.088,Manager 10,0.05593947907758595,29020.379999999997,22.705239336194705,0.42405103918071035,0.9563971924135937,0.7585219112245742,0.48947044192887706,0.4754855721594806,0.2638337082520258,96.14143201681412,53.98515909090909,38.385993874985,85.58746777623837,Critical
FLT-0001,2025-11-01,68604.34,30755.9,37848.44,1291.19,26,14,45,62,5,49.20636363636363,71.01454545454546,74.635,72.85454545454546,0.13145454545454546,0.8833636363636365,0.0,0.0,61350.52,134622.68,Synthetic Mobility Client 001,logistics,17,South,CO,73.82,19,3,sedan,923491,10846,85.34,88.52,0.088,Manager 10,0.0,0.0,0.0,0.44830837232746507,0.8453662549299483,0.4551972141930491,0.655935178444979,0.9037329125241932,0.16257043364037468,97.6589857555786,55.161318181818174,36.48628785145885,23.63503559922835,Low
FLT-0001,2025-12-01,66291.35,28437.37,37853.99,1150.96,29,16,45,31,4,37.23409090909091,78.20454545454545,78.64136363636364,72.0240909090909,0.13604545454545455,0.8846363636363637,0.0,0.0,61350.52,134622.68,Synthetic Mobility Client 001,logistics,17,South,CO,73.82,19,3,sedan,923491,10846,85.34,88.52,0.088,Manager 10,0.0,0.0,0.0,0.428975575244734,1.0197848816539645,0.5626399347056356,0.6788215958794019,0.4676326549391436,0.1406599836764089,97.46812029382464,52.629772727272716,38.75266175555383,23.695319984343,Low
FLT-0002,2024-01-01,45577.99,13929.88,31648.12,598.17,15,9,31,33,2,47.288000000000004,82.44,87.55466666666666,85.128,0.11086666666666667,0.8598,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.30562734337341335,1.0768219108850903,0.6460931465310541,0.6801528544808579,0.7240336838022037,0.1435762547846787,97.20026303169877,60.10579999999999,42.90783820258975,32.851819550647434,Low
FLT-0002,2024-02-01,45143.78,13815.33,31328.43,558.9,15,14,29,21,3,51.83733333333334,77.11066666666667,77.508,82.00266666666667,0.13613333333333333,0.8686666666666666,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.30602953496583585,1.0857503946702685,1.013367035025584,0.6423919308485023,0.46518036371788096,0.2171500789340537,95.65699842131892,59.96340000000001,38.36384630369387,31.68734157592347,Low
FLT-0002,2024-03-01,41664.95,11581.53,30083.39,514.39,16,10,21,31,0,42.37866666666666,81.22266666666665,86.15466666666666,84.09266666666667,0.12386666666666667,0.8562666666666666,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.27796817228869836,1.3815100422828417,0.863443776426776,0.504020765655545,0.7440306540629474,0.0,97.40966867071967,58.01936666666666,42.82820002449375,32.41462333945677,Low
FLT-0002,2024-04-01,47972.65,14759.63,33213.020000000004,604.37,23,5,25,27,2,48.474666666666664,85.038,83.21466666666667,84.01533333333333,0.14946666666666666,0.8688666666666667,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.30766759810016747,1.5583046458481682,0.3387618795322105,0.5211302690178674,0.5628206905392968,0.1355047518128842,98.17068585052607,61.471466666666664,41.96771793744186,32.8899228176938,Low
FLT-0002,2024-05-01,44716.35,13619.26,31097.08,546.2,19,9,36,31,3,41.11933333333333,82.85066666666667,80.34533333333334,81.008,0.15506666666666666,0.8624666666666666,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.3045700286360582,1.395083139612578,0.660828855605958,0.8050746539017608,0.6932587297487385,0.22027628520198603,96.69585572197022,57.68243333333333,40.60919743371357,31.79248602509506,Low
FLT-0002,2024-06-01,47914.26,14895.69,33018.590000000004,603.12,18,13,29,28,2,51.038000000000004,80.362,88.46000000000001,82.786,0.10946666666666666,0.8604,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.3108821883088667,1.2084032361038664,0.872735670519459,0.6052477905325053,0.5843771770658672,0.1342670262337629,96.57619083103904,60.292300000000004,43.55430543889867,33.05073635972467,Low
FLT-0002,2024-07-01,46809.159999999996,13627.89,33181.28,570.52,12,10,29,26,2,52.419333333333334,83.08533333333334,86.98933333333333,81.04466666666667,0.13386666666666666,0.8675333333333334,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.29113724749600295,0.8805471720126887,0.7337893100105739,0.6195368598795621,0.5554468398920211,0.14675786200211477,96.9180848979556,61.38726666666667,42.0900121618872,32.903656373805134,Low
FLT-0002,2024-08-01,47276.47,14407.54,32868.92,575.96,13,8,27,27,0,45.79,73.39733333333334,86.72333333333333,82.19800000000001,0.12966666666666668,0.8649333333333333,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.3047507565602931,0.9023053206862517,0.5552648127300011,0.5711086297263733,0.5711086297263733,0.0,98.33420556181,56.870333333333335,41.96659365738728,31.969415081013487,Low
FLT-0002,2024-09-01,45304.89,13939.9,31364.98,541.27,15,12,28,34,2,42.492,79.73533333333333,82.54533333333333,87.002,0.11266666666666666,0.8556666666666666,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.3076908475001264,1.0760478913048157,0.8608383130438526,0.6180348302357649,0.7504708652862858,0.14347305217397543,96.55664674782459,58.24653333333333,40.57716152454496,31.89729704780291,Low
FLT-0002,2024-10-01,46423.75,13363.41,33060.34,533.92,9,8,24,29,3,46.774,82.38866666666667,84.35466666666666,87.48,0.11813333333333334,0.8677333333333334,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.2878571851692291,0.6734807956951108,0.5986495961734318,0.5169767629715394,0.6246802552572768,0.22449359856503692,96.85708962008948,60.61006666666666,40.26367410480362,32.291631859534235,Low
FLT-0002,2024-11-01,45771.94,13605.83,32166.17,573.06,18,8,31,24,1,42.059333333333335,86.398,83.87266666666666,85.19933333333333,0.08073333333333334,0.8772,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.29725263993617046,1.3229622889599533,0.587983239537757,0.6772708344894274,0.5243387105724598,0.07349790494221962,97.7950628517334,58.8311,41.8628307237872,32.3356276809468,Low
FLT-0002,2024-12-01,47629.159999999996,14082.130000000001,33547.06,535.33,20,9,35,43,0,43.04266666666667,83.73466666666667,83.44066666666666,78.77333333333333,0.17066666666666666,0.8583999999999999,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.29566194322973577,1.4202396938531314,0.6391078622339091,0.7348439485390883,0.902808279633737,0.0,98.08267641329827,58.25193333333333,41.98071197287973,32.2492646598866,Low
FLT-0002,2025-01-01,46692.91,14195.91,32497.0,643.68,17,11,31,36,1,48.903999999999996,83.32866666666668,84.77266666666667,80.938,0.13413333333333333,0.8795333333333333,2.0,71967.05,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.04283305538249811,35983.525,2.1006530476187972,0.30402709961747937,1.1975280203946066,0.7748710720200396,0.6639123584287207,0.770994996884966,0.07044282472909451,97.25272983556532,60.19506666666666,41.938214881100976,83.98160074712189,Critical
FLT-0002,2025-02-01,42694.24,12988.35,29705.89,530.8,18,6,30,31,2,34.65933333333333,81.87333333333332,83.672,80.02133333333333,0.11333333333333333,0.847,3.0,119000.96,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.07026708989315654,39666.98666666667,3.473530307183115,0.30421785233792664,1.3858573259882894,0.4619524419960965,0.7026708989315654,0.7260932622292843,0.15398414733203217,97.69023779001952,54.30443333333333,41.9602483936886,94.8866995522676,Critical
FLT-0002,2025-03-01,41454.58,12233.16,29221.42,500.38,14,8,26,49,2,52.652,80.05,84.05,84.16066666666667,0.1086,0.8481333333333333,1.0,13412.39,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.02412278691522143,13412.39,0.39149552370636115,0.29509791197981017,1.144430384299723,0.6539602195998417,0.6271924597957572,1.18201655884585,0.16349005489996044,97.05717901180071,61.10986666666667,41.43620691250422,44.192361012825906,Medium
FLT-0002,2025-04-01,48870.19,13433.44,35436.729999999996,562.0799999999999,10,4,48,41,4,48.952,88.50666666666666,83.37933333333334,77.64466666666667,0.09773333333333332,0.8645333333333334,2.0,63920.19,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.04092474369344584,31960.095,1.8657724879354174,0.27488004446064157,0.744410962493598,0.2977643849974392,0.9821938486427002,0.8389572457156397,0.2977643849974392,97.32012053502304,60.137033333333335,40.56036002460524,78.22916065061067,High
FLT-0002,2025-05-01,43658.06,13361.83,30296.25,573.86,16,9,30,43,3,49.86866666666666,81.50066666666666,82.88133333333333,79.92533333333334,0.12066666666666667,0.8646666666666667,2.0,89011.89,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.04581055594316376,44505.945,2.598176498867317,0.3060564303590219,1.1974407697149267,0.6735604329646464,0.6871583391474564,0.9849269527780209,0.22452014432154876,96.63219783517677,59.62053333333334,41.114791931264264,92.80377136266239,Critical
FLT-0002,2025-06-01,46064.34,13983.09,32081.25,583.88,16,9,34,32,1,44.63,81.42533333333334,82.61,79.1,0.11213333333333333,0.8688,2.0,53978.59,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.043417532954992955,26989.295,1.5755861826997983,0.3035556354438162,1.144239220372607,0.6436345614595915,0.7380980602348802,0.6946805272798873,0.07151495127328794,97.64000660798149,57.43383333333333,40.92081572321337,71.69367057146472,High
FLT-0002,2025-07-01,45335.06,13691.57,31643.47,583.46,22,12,35,34,0,52.61866666666666,82.56866666666666,83.324,84.27,0.1158,0.8703333333333333,1.0,11127.94,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.022057983379750682,11127.94,0.32481449600503454,0.3020084235026931,1.6068281431567015,0.87645171444911,0.7720294182912739,0.7499714349115233,0.0,97.37064485665267,61.8632,42.43930565984129,42.87904333264116,Medium
FLT-0002,2025-08-01,49588.270000000004,14127.06,35461.2,613.83,18,4,28,24,0,47.768,81.67933333333333,79.92399999999999,82.58466666666666,0.1572,0.8745333333333334,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.2848871315736564,1.2741504601806746,0.2831445467068166,0.5646496641241971,0.48398542639216896,0.0,99.15056635987955,60.142799999999994,39.82875574740072,32.089448936850175,Low
FLT-0002,2025-09-01,49715.2,14505.49,35209.74,602.83,18,11,19,33,0,45.08733333333334,85.07466666666666,85.06866666666666,83.18466666666667,0.12306666666666666,0.8420666666666666,2.0,45949.159999999996,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.04022914521112256,22974.579999999998,1.3412143889394346,0.29177173178424304,1.2409094763430948,0.7583335688763359,0.3821768795056643,0.6637808959835222,0.0,97.724999293371,59.691399999999994,41.84178594626453,66.83664046856839,High
FLT-0002,2025-10-01,46468.240000000005,14556.800000000001,31911.4,600.92,19,12,39,35,2,46.18266666666667,77.08466666666666,85.29133333333333,79.51333333333334,0.13853333333333331,0.8692666666666666,1.0,23464.48,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.021520074786563894,23464.48,0.6849069320305656,0.31326342465305335,1.3052319191030994,0.8243570015387996,0.8392829166759919,0.7532026175297363,0.13739283358979995,96.7025719938448,57.39143333333334,42.651319297768936,49.89517797016901,Medium
FLT-0002,2025-11-01,42729.93,12822.939999999999,29906.97,498.96,25,9,21,30,0,48.464000000000006,78.69333333333334,83.06133333333334,83.59400000000001,0.1196,0.8736666666666667,2.0,76740.38,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.046805599728340294,38370.19,2.239982229679063,0.30009269849026193,1.9496308958787925,0.7018671225163652,0.4914587971475731,0.7020839959251044,0.0,97.8943986324509,59.32823333333333,42.84142779627407,87.57598463607539,Critical
FLT-0002,2025-12-01,45972.9,13168.210000000001,32804.68,486.31,23,10,26,26,0,53.34666666666667,82.94,84.66133333333333,85.508,0.12706666666666666,0.8726,0.0,0.0,411112.44,511962.53,Synthetic Mobility Client 002,rideshare,40,Midwest,GA,82.59,55,2,van,2006800,15200,74.39,53.13,0.195,Manager 03,0.0,0.0,0.0,0.2864341818767143,1.7466307113875004,0.7594046571250003,0.5655505743601121,0.5655505743601121,0.0,97.721786028625,62.68933333333333,43.142837467700886,33.42727603359189,Low
